Szkoła;Klasa;Uczeń;Lokalizacja;Typ;Metoda;Liczba_uczniów;Płeć;Obiad;Pre_test;Post_test
UKPGS;XXE;UNN56;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;78;92
UKPGS;XXE;XQA13;podmiejska;publiczna;standardowa;22;chłopiec;nie kwalifikuje się;77;84
UKPGS;XXE;YDXV0;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;78;89
UKPGS;XXE;YSH7U;podmiejska;publiczna;standardowa;22;dziewczynka;nie kwalifikuje się;78;87
UUUQX;6C1;0KUVX;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;62;75
UUUQX;6C1;1BEFZ;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;55;69
UUUQX;6C1;5C3GO;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;62;70
UUUQX;6C1;7OLG6;podmiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;56;67
UUUQX;6C1;86HWL;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;59;70
UUUQX;6C1;95R1X;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;60;72
UUUQX;6C1;CWZPO;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;65;75
UUUQX;6C1;MN04N;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;67;76
UUUQX;6C1;MYVA0;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;59;72
UUUQX;6C1;OCUFY;podmiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;57;62
UUUQX;6C1;QDWO8;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;60;72
UUUQX;6C1;W2UP9;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;61;78
UUUQX;6C1;X6H3Z;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;55;71
UUUQX;6C1;XH5US;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;62;74
UUUQX;6C1;Y3HMW;podmiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;62;73
UUUQX;6C1;Z2JKR;podmiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;62;71
UUUQX;AE1;236KA;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;68;82
UUUQX;AE1;25NAF;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;kwalifikuje się;64;82
UUUQX;AE1;4ER6K;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;65;82
UUUQX;AE1;5BAJD;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;69;81
UUUQX;AE1;5CQKT;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;72;88
UUUQX;AE1;5T3FK;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;63;81
UUUQX;AE1;8SREJ;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;70;84
UUUQX;AE1;IG2ZG;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;67;87
UUUQX;AE1;P73C4;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;68;83
UUUQX;AE1;PN7DI;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;78;87
UUUQX;AE1;PWTOX;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;75;87
UUUQX;AE1;RF5NL;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;72;81
UUUQX;AE1;S3D1U;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;68;86
UUUQX;AE1;T0NB9;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;67;79
UUUQX;AE1;U19G8;podmiejska;niepubliczna;eksperymentalna;17;chłopiec;nie kwalifikuje się;69;89
UUUQX;AE1;UWEZN;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;67;85
UUUQX;AE1;WIX9F;podmiejska;niepubliczna;eksperymentalna;17;dziewczynka;nie kwalifikuje się;70;85
UUUQX;H7S;0U7J2;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;72;90
UUUQX;H7S;13G8V;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;72;87
UUUQX;H7S;1FKL9;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;69;87
UUUQX;H7S;34TV1;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;73;89
UUUQX;H7S;4DXL9;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;72;85
UUUQX;H7S;4EVEG;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;70;91
UUUQX;H7S;8MR97;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;77;85
UUUQX;H7S;9J2Z8;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;71;81
UUUQX;H7S;BIFAM;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;71;90
UUUQX;H7S;HY397;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;72;89
UUUQX;H7S;P9VM7;podmiejska;niepubliczna;eksperymentalna;16;chłopiec;nie kwalifikuje się;71;88
UUUQX;H7S;PBMNM;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;75;86
UUUQX;H7S;R4LBA;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;71;83
UUUQX;H7S;RMUPP;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;72;84
UUUQX;H7S;TAFK3;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;72;85
UUUQX;H7S;XWXL4;podmiejska;niepubliczna;eksperymentalna;16;dziewczynka;nie kwalifikuje się;67;85
UUUQX;P8I;038FI;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;67;80
UUUQX;P8I;05KAX;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;72;79
UUUQX;P8I;20UT3;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;71;76
UUUQX;P8I;4QD4Z;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;72;78
UUUQX;P8I;5QKZ9;podmiejska;niepubliczna;standardowa;20;chłopiec;kwalifikuje się;66;75
UUUQX;P8I;7L0U6;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;68;79
UUUQX;P8I;8RSUD;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;65;78
UUUQX;P8I;AYAZF;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;70;79
UUUQX;P8I;C3584;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;71;82
UUUQX;P8I;DPUY4;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;64;77
UUUQX;P8I;HYYYA;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;70;78
UUUQX;P8I;PRZUQ;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;71;80
UUUQX;P8I;QM24G;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;70;79
UUUQX;P8I;S98ME;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;68;73
UUUQX;P8I;SEBPC;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;69;71
UUUQX;P8I;SMJ14;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;72;79
UUUQX;P8I;T570M;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;68;74
UUUQX;P8I;WB8AL;podmiejska;niepubliczna;standardowa;20;chłopiec;nie kwalifikuje się;66;77
UUUQX;P8I;Y6B5R;podmiejska;niepubliczna;standardowa;20;dziewczynka;nie kwalifikuje się;69;75
UUUQX;P8I;Z2G9R;podmiejska;niepubliczna;standardowa;20;dziewczynka;kwalifikuje się;61;73
UUUQX;SSP;07N4F;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;68;72
UUUQX;SSP;0AIOR;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;70;79
UUUQX;SSP;37W3X;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;67;76
UUUQX;SSP;3E36E;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;66;83
UUUQX;SSP;3SWL5;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;66;80
UUUQX;SSP;8ECN8;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;70;75
UUUQX;SSP;ER2T8;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;64;80
UUUQX;SSP;GTHLL;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;65;78
UUUQX;SSP;IT97C;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;67;78
UUUQX;SSP;IZDY7;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;63;76
UUUQX;SSP;JPYUB;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;73;78
UUUQX;SSP;NTU46;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;67;73
UUUQX;SSP;Q7ZIU;podmiejska;niepubliczna;standardowa;15;dziewczynka;nie kwalifikuje się;69;75
UUUQX;SSP;YTS8T;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;64;79
UUUQX;SSP;Z4549;podmiejska;niepubliczna;standardowa;15;chłopiec;nie kwalifikuje się;62;73
VHDHF;CD8;18VK7;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;59;72
VHDHF;CD8;80E09;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;52;68
VHDHF;CD8;8HJY3;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;55;68
VHDHF;CD8;AN3SG;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;53;69
VHDHF;CD8;BB5YM;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;51;65
VHDHF;CD8;BEC7H;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;52;73
VHDHF;CD8;GCN2Y;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;59;71
VHDHF;CD8;GF5N4;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;55;75
VHDHF;CD8;GZYH3;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;59;76
VHDHF;CD8;HA8N7;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;54;72
VHDHF;CD8;I2MTP;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;60;73
VHDHF;CD8;IKVTW;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;56;73
VHDHF;CD8;NOHNV;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;49;70
VHDHF;CD8;O8UE1;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;54;67
VHDHF;CD8;PA8XJ;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;53;72
VHDHF;CD8;QKSBS;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;57;73
VHDHF;CD8;RY6W4;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;56;74
VHDHF;CD8;THJJ1;wiejska;niepubliczna;eksperymentalna;20;chłopiec;kwalifikuje się;54;72
VHDHF;CD8;TQFGY;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;57;73
VHDHF;CD8;TRBDH;wiejska;niepubliczna;eksperymentalna;20;dziewczynka;kwalifikuje się;55;72
VHDHF;J6X;16EN7;wiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;47;60
VHDHF;J6X;42NEO;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;51;58
VHDHF;J6X;583ZR;wiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;53;56
VHDHF;J6X;8QPPC;wiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;46;56
VHDHF;J6X;9UO4I;wiejska;niepubliczna;standardowa;16;dziewczynka;nie kwalifikuje się;55;65
VHDHF;J6X;A8F0T;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;47;58
VHDHF;J6X;DSKAZ;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;53;60
VHDHF;J6X;H7BTQ;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;50;60
VHDHF;J6X;I0TKZ;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;44;52
VHDHF;J6X;I8P7Y;wiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;46;58
VHDHF;J6X;J8DNL;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;49;62
VHDHF;J6X;JDBQH;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;45;54
VHDHF;J6X;LNO77;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;47;56
VHDHF;J6X;PKXMF;wiejska;niepubliczna;standardowa;16;chłopiec;kwalifikuje się;53;58
VHDHF;J6X;W4UNG;wiejska;niepubliczna;standardowa;16;dziewczynka;kwalifikuje się;45;57
VHDHF;J6X;W77MX;wiejska;niepubliczna;standardowa;16;chłopiec;nie kwalifikuje się;51;63
VHDHF;KR1;147UW;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;59;70
VHDHF;KR1;6CQH6;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;56;70
VHDHF;KR1;97YOT;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;58;77
VHDHF;KR1;99UUZ;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;54;74
VHDHF;KR1;CZYTB;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;51;67
VHDHF;KR1;DLUWQ;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;53;66
VHDHF;KR1;K0GYZ;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;50;69
VHDHF;KR1;M0EE2;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;54;70
VHDHF;KR1;MNVG5;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;55;73
VHDHF;KR1;MYZZ8;wiejska;niepubliczna;eksperymentalna;15;chłopiec;nie kwalifikuje się;55;72
VHDHF;KR1;O2CP6;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;51;69
VHDHF;KR1;OA4KH;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;56;71
VHDHF;KR1;UQEHO;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;53;68
VHDHF;KR1;UV4VL;wiejska;niepubliczna;eksperymentalna;15;chłopiec;kwalifikuje się;53;68
VHDHF;KR1;X36VE;wiejska;niepubliczna;eksperymentalna;15;dziewczynka;kwalifikuje się;46;64
VKWQH;341;251LB;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;43;50
VKWQH;341;4Q94R;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;44;56
VKWQH;341;4RLVS;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;43;55
VKWQH;341;CWETG;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;38;51
VKWQH;341;DJK1N;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;47;51
VKWQH;341;DWGQI;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;45;56
VKWQH;341;GUQVH;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;45;53
VKWQH;341;GXAG3;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;50;54
VKWQH;341;HQTXY;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;39;51
VKWQH;341;JK8YI;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;44;55
VKWQH;341;KJDK7;wiejska;publiczna;standardowa;18;dziewczynka;kwalifikuje się;36;48
VKWQH;341;MJ0LU;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;43;58
VKWQH;341;MZBQW;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;48;63
VKWQH;341;S6ZUI;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;43;56
VKWQH;341;SI1WU;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;46;58
VKWQH;341;UGL3V;wiejska;publiczna;standardowa;18;chłopiec;nie kwalifikuje się;42;55
VKWQH;341;V0B10;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;40;51
VKWQH;341;ZY9X3;wiejska;publiczna;standardowa;18;dziewczynka;nie kwalifikuje się;47;58
VKWQH;D33;094FR;wiejska;publiczna;standardowa;21;dziewczynka;kwalifikuje się;60;69
VKWQH;D33;3BJMM;wiejska;publiczna;standardowa;21;dziewczynka;kwalifikuje się;63;73
VKWQH;D33;71EC6;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;58;74
VKWQH;D33;74CHH;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;65;78
VKWQH;D33;7XG5T;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;63;76
VKWQH;D33;BJ4Z5;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;64;73
VKWQH;D33;CPQ7T;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;65;79
VKWQH;D33;FTDEU;wiejska;publiczna;standardowa;21;chłopiec;kwalifikuje się;63;71
VKWQH;D33;FTUTG;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;60;73
VKWQH;D33;H2AGT;wiejska;publiczna;standardowa;21;chłopiec;kwalifikuje się;59;73
VKWQH;D33;H4ECV;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;65;77
VKWQH;D33;HA68O;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;67;77
VKWQH;D33;OD271;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;66;78
VKWQH;D33;Q6SBB;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;59;71
VKWQH;D33;QCQET;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;65;75
VKWQH;D33;TQDZV;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;67;74
VKWQH;D33;UQYQ1;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;65;76
VKWQH;D33;VSCUG;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;63;76
VKWQH;D33;XL3MD;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;69;77
VKWQH;D33;YJLKC;wiejska;publiczna;standardowa;21;dziewczynka;nie kwalifikuje się;65;79
VKWQH;D33;ZGB9Z;wiejska;publiczna;standardowa;21;chłopiec;nie kwalifikuje się;63;75
VKWQH;DFQ;0U8FN;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;68;79
VKWQH;DFQ;0VTPD;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;61;72
VKWQH;DFQ;18OHA;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;61;74
VKWQH;DFQ;31OXZ;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;60;79
VKWQH;DFQ;35KZZ;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;62;75
VKWQH;DFQ;7K0K0;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;63;80
VKWQH;DFQ;8LFBJ;wiejska;publiczna;eksperymentalna;19;dziewczynka;kwalifikuje się;60;74
VKWQH;DFQ;D1I4F;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;63;78
VKWQH;DFQ;D2SZO;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;67;82
VKWQH;DFQ;DMCWG;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;55;73
VKWQH;DFQ;E40SE;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;58;76
VKWQH;DFQ;ICZUM;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;61;80
VKWQH;DFQ;KM4CH;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;53;79
VKWQH;DFQ;L9I8P;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;58;75
VKWQH;DFQ;NC4UO;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;66;80
VKWQH;DFQ;NTWOX;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;61;73
VKWQH;DFQ;SHWYN;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;62;77
VKWQH;DFQ;TRU03;wiejska;publiczna;eksperymentalna;19;dziewczynka;nie kwalifikuje się;64;77
VKWQH;DFQ;ZKC14;wiejska;publiczna;eksperymentalna;19;chłopiec;nie kwalifikuje się;56;73
VKWQH;GYM;1E2N1;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;55;62
VKWQH;GYM;39RRR;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;48;61
VKWQH;GYM;9FZ9I;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;48;62
VKWQH;GYM;9ZYVG;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;48;64
VKWQH;GYM;BC9MW;wiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;48;51
VKWQH;GYM;CE3B7;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;49;56
VKWQH;GYM;EEDA4;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;49;58
VKWQH;GYM;EMI9G;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;53;61
VKWQH;GYM;MRUD1;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;50;60
VKWQH;GYM;OOUK4;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;48;60
VKWQH;GYM;P7PFY;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;49;60
VKWQH;GYM;PW0KX;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;47;57
VKWQH;GYM;SMXWL;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;46;59
VKWQH;GYM;SP09I;wiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;43;56
VKWQH;GYM;T9YB9;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;54;62
VKWQH;GYM;U8IBL;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;50;64
VKWQH;GYM;UP1PU;wiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;52;58
VKWQH;GYM;XALAZ;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;50;59
VKWQH;GYM;Y8E09;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;51;64
VKWQH;GYM;YWJV1;wiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;50;55
VKWQH;IEM;04GS3;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;40;55
VKWQH;IEM;04TG9;wiejska;publiczna;eksperymentalna;22;chłopiec;kwalifikuje się;43;55
VKWQH;IEM;3NOO6;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;42;58
VKWQH;IEM;3X09W;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;43;58
VKWQH;IEM;43TA7;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;42;60
VKWQH;IEM;7Y0SC;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;43;61
VKWQH;IEM;895T7;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;45;60
VKWQH;IEM;BT2IT;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;43;59
VKWQH;IEM;C32WQ;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;43;56
VKWQH;IEM;HVQDV;wiejska;publiczna;eksperymentalna;22;chłopiec;kwalifikuje się;41;56
VKWQH;IEM;JP1PK;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;43;59
VKWQH;IEM;K93GE;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;44;57
VKWQH;IEM;KFQEB;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;43;63
VKWQH;IEM;KPTGF;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;44;59
VKWQH;IEM;L5CN8;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;41;57
VKWQH;IEM;NNWQ5;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;51;61
VKWQH;IEM;QZWJY;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;39;58
VKWQH;IEM;RGPSQ;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;44;60
VKWQH;IEM;XCWK3;wiejska;publiczna;eksperymentalna;22;chłopiec;nie kwalifikuje się;38;52
VKWQH;IEM;YEYXG;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;42;61
VKWQH;IEM;YGX7N;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;42;62
VKWQH;IEM;YZJEF;wiejska;publiczna;eksperymentalna;22;dziewczynka;nie kwalifikuje się;46;57
VVTVA;7BL;15IAX;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;39;49
VVTVA;7BL;174XC;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;48;54
VVTVA;7BL;40ENN;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;40;47
VVTVA;7BL;81JIV;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;46;55
VVTVA;7BL;87JFN;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;39;44
VVTVA;7BL;8KIIZ;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;39;51
VVTVA;7BL;BZG6L;miejska;publiczna;standardowa;29;chłopiec;kwalifikuje się;38;51
VVTVA;7BL;CBSY2;miejska;publiczna;standardowa;29;dziewczynka;kwalifikuje się;43;54
